2918317	Mary entrò.	949006	Mary entrou.
836684	Sono un turista.	514762	Sou um turista.
3901306	Io sono un turista.	514762	Sou um turista.
1010730	Il mio numero di telefono è 789.	514758	O meu número de telefone é 789.
481606	Vorrei dell'aspirina.	481607	Queria aspirina.
3087075	Lui gli ha dato il libro.	3087071	Ele lhe deu o livro.
2988232	La nuova costituzione non risolverà i problemi dell'Egitto.	2988987	A nova constituição não resolverá os problemas do Egito.
2913919	Lui può marcire all'inferno.	2913937	Ele pode apodrecer no inferno.
2913918	Può marcire all'inferno.	2913937	Ele pode apodrecer no inferno.
2900386	Sto bevendo dell'acqua in cucina.	2900398	Estou bebendo água na cozinha.
2900387	Io sto bevendo dell'acqua in cucina.	2900398	Estou bebendo água na cozinha.
3250452	Cosa sta dicendo la donna?	2778913	O que a mulher está dizendo?
2669123	Voglio comprare del cibo.	2669112	Quero comprar comida.
2669124	Io voglio comprare del cibo.	2669112	Quero comprar comida.
607364	Ciao!	397074	Oi.
607364	Ciao!	404788	Olá!
607364	Ciao!	1139480	Salve!
607364	Ciao!	2224353	Saudações!
863348	Ciao mia bella!	1215833	Oi, minha linda!
3954213	Buongiorno, signor Saari.	879619	Bom dia, senhor Saari.
387521	"Buongiorno", disse Tom sorridendo.	405120	"Bom dia", disse Tom sorrindo.
1802156	Buongiorno, io sono Tomoko Sato dal Giappone.	389314	Oi, eu sou Tomoko Sato, do Japão.
387807	Ma la prima cosa che diciamo è "buongiorno".	1318237	Mas a primeira coisa que dizemos é "olá".
969534	Buongiorno. Questa è la casa dei Goto?	389318	Alô. É da casa dos Goto?
375671	Sono un ragazzo.	1227777	Eu sou um menino.
375671	Sono un ragazzo.	2852339	Eu sou um garoto.
375671	Sono un ragazzo.	4457759	Sou um menino.
375671	Sono un ragazzo.	4457760	Sou um garoto.
1702241	Il ragazzo salta.	868963	O menino está pulando.
375667	Il ragazzo è gentile.	968677	O rapaz é gentil.
375667	Il ragazzo è gentile.	968678	O garoto é gentil.
375669	Quel ragazzo sta correndo.	1207153	O garoto está correndo.
375669	Quel ragazzo sta correndo.	1292601	Aquele menino está correndo.
375676	Dov'è il ragazzo?	1846883	Onde está o garoto?
375677	Il ragazzo ha sete.	1220253	O menino está com sede.
382284	Sono un ragazzo timido.	406621	Eu sou um garoto tímido.
382284	Sono un ragazzo timido.	4457762	Sou um garoto tímido.
612269	È un ragazzo intelligente.	1897665	Ele é um garoto inteligente.
612269	È un ragazzo intelligente.	1897666	Ele é um menino inteligente.
740213	Sono una donna.	4458479	Eu sou uma mulher.
1073499	Guarda questa ragazza!	1102466	Olha esta menina!
1073500	Guarda quella ragazza!	1102466	Olha esta menina!
742037	Mary è una ragazza molto bella.	742900	Mary é uma menina muito linda.
3642043	Io conosco la ragazza.	902536	Eu conheço a menina.
3642042	Conosco la ragazza.	902536	Eu conheço a menina.
1003624	E tu?	1197486	E você?
4380	E allora?	1198123	E então?
1255711	Lui mangia molto.	1229949	Ele come muito.
1311084	Mangia e bevi.	1582484	Coma e beba.
1311084	Mangia e bevi.	1582490	Come e bebe.
621696	Quel ragazzo non mangia.	956475	Aquele menino não come.
4418	Mi chiamo Jack.	397602	Meu nome é Jack.
2730658	Io mi chiamo Jack.	397602	Meu nome é Jack.
1021982	Il mio nome è Jack.	397602	Meu nome é Jack.
717834	Il mio nome è Luis.	1153720	Meu nome é Luís.
717835	Mi chiamo Luis.	1153720	Meu nome é Luís.
1551030	Io mi chiamo Luis.	1153720	Meu nome é Luís.
481871	Mi chiamo Wang.	1220180	Meu nome é Wang.
2695175	Io mi chiamo Wang.	1220180	Meu nome é Wang.
2695176	Il mio nome è Wang.	1220180	Meu nome é Wang.
2695310	Io mi chiamo Sascha.	1070635	Meu nome é Sascha.
1636831	Il mio nome è Sascha.	1070635	Meu nome é Sascha.
2695309	Mi chiamo Sascha.	1070635	Meu nome é Sascha.
2695293	Io mi chiamo Sally.	948449	Meu nome é Sally.
2695292	Mi chiamo Sally.	948449	Meu nome é Sally.
1069053	Il mio nome è Sasha.	1065029	Meu nome é Sasha.
2695262	Mi chiamo Sasha.	1065029	Meu nome é Sasha.
2695263	Io mi chiamo Sasha.	1065029	Meu nome é Sasha.
1837347	Il mio nome è Yamada.	1236639	Meu nome é Yamada.
2695152	Mi chiamo Yamada.	1236639	Meu nome é Yamada.
962418	Il mio nome è Henry.	1289403	Meu nome é Henry.
962419	Mi chiamo Henry.	1289403	Meu nome é Henry.
2695191	Io mi chiamo Henry.	1289403	Meu nome é Henry.
4459444	Io sono Ricardo.	3344350	Sou Ricardo.
4459445	Sono Ricardo.	3344350	Sou Ricardo.
877722	Questo è difficile.	869093	Isto é difícil.
2587040	Questo è facile.	1201153	Isto é fácil.
2587041	Questa è facile.	1201153	Isto é fácil.
2731210	Io mangio del pane.	1148643	Eu como pão.
2834910	Io mangio qui.	1201151	Eu como aqui.
1250480	Mangio qui.	1201151	Eu como aqui.
1566078	Generalmente mangio molto.	437713	Normalmente eu como muito.
1566079	Generalmente io mangio molto.	437713	Normalmente eu como muito.
1546065	Lavoro come uno schiavo!	1546073	Eu trabalho como um escravo!
1546066	Io lavoro come una schiava!	1546073	Eu trabalho como um escravo!
1465191	Non so come spiegarlo.	1875607	Eu não sei como explicar.
3677103	Come si dice "ti amo" in francese?	2418023	Como se diz ''Eu te amo'' em francês?
387280	Voglio sposarmi con una ragazza come lei.	2162589	Eu quero me casar com uma moça como ela.
395183	Conosco quelle donne.	576937	Eu conheço aquelas mulheres.
671001	Prima le donne!	1236136	As damas primeiro!
1802764	Due donne stanno cantando.	1594042	Duas mulheres estão cantando.
4001876	Loro sono con me.	1900390	Elas estão comigo.
4001875	Sono con me.	1900390	Elas estão comigo.
1241711	Sono occupate?	2418910	Elas estão ocupadas?
3060401	Sono soddisfatte?	2857003	Elas estão satisfeitas?
3060402	Loro sono soddisfatte?	2857003	Elas estão satisfeitas?
2191308	Loro sono meravigliose.	3167811	Elas estão maravilhosas.
2191307	Sono meravigliose.	3167811	Elas estão maravilhosas.
3013979	Questa è Copacabana!	3013966	Essa é Copacabana!
2055950	Lui fa il bagno ogni mattina.	4461026	Ele toma banho todos os dias de manhã.
863519	È sua amica.	880727	Ela é sua amiga.
863519	È sua amica.	4461754	É sua amiga.
382155	"Grazie." "Prego."	480918	"Obrigada." "Disponha."
382155	"Grazie." "Prego."	1050571	"Obrigado." "Imagina."
382155	"Grazie." "Prego."	1050573	"Obrigado." "Não tem de quê."
382155	"Grazie." "Prego."	1050572	"Obrigado." "Por nada."
382155	"Grazie." "Prego."	1139586	Obrigado! - De nada!
382155	"Grazie." "Prego."	3088368	Obrigada. Por nada.
382155	"Grazie." "Prego."	2456353	''Obrigado.'' ''De nada.''
2708299	Prego!	2363393	De nada!
382975	Grazie mille!	395112	Muito obrigado!
382975	Grazie mille!	395113	Muito obrigada!
3138248	Grazie mille.	395112	Muito obrigado!
3138248	Grazie mille.	395113	Muito obrigada!
3138248	Grazie mille.	2651536	Muito obrigado.
3138248	Grazie mille.	2651537	Muito obrigada.
944506	Capisco. Grazie mille.	1043860	Eu compreendo. Muito obrigado.
944506	Capisco. Grazie mille.	1043861	Eu entendo. Muito obrigado.
3227462	Grazie mille, amici miei!	2428505	Muito obrigado, meus amigos!
3227463	Grazie mille, amiche mie!	2428506	Muito obrigado, minhas amigas!
1260421	Grazie mille per avermi avvisata!	2053530	Muito obrigado por ter me avisado.
2052932	Grazie mille per avermi avvisato!	2053530	Muito obrigado por ter me avisado.
3667414	Diedi un libro al ragazzo.	1379485	Dei um livro ao menino.
3667413	Ho dato un libro al ragazzo.	1379485	Dei um livro ao menino.
3667414	Diedi un libro al ragazzo.	4462968	Eu dei um livro ao menino.
3667414	Diedi un libro al ragazzo.	4462973	Dei um livro para o menino.
409438	Il cane non ha mangiato la carne.	1172866	O cachorro não comeu a carne.
411945	Buongiorno!	778575	Boa tarde.
2491622	Buon pomeriggio.	3806079	Boa tarde!
1746611	Buon pomeriggio, professor Pérez.	871353	Boa tarde, professor Pérez.
1723460	Io sono una donna.	4458479	Eu sou uma mulher.
4461158	Io sono un ragazzo.	4457760	Sou um garoto.
921297	Come stai?	397684	Como você está?
921297	Come stai?	397685	Como vai?
921297	Come stai?	1139376	Como vai você?
921297	Come stai?	1163393	Como está você?
376172	Dove sei?	920633	Onde estás?
2504707	Tu dove sei?	375197	Onde você está?
3794848	Tom non ha una risposta.	2651611	O Tom não tem uma resposta.
4672	Come sei bella!	1587112	Como és bela!
4672	Come sei bella!	1236155	Como você é bela!
3548205	Un vecchio disse a suo nipote: "Figlio mio, c'è una battaglia tra due lupi dentro tutti noi. Uno è il male. È rabbia, gelosia, avidità, risentimento, inferiorità, bugie ed ego. L'altro è buono. È gioia, pace, amore, speranza, umiltà, gentilezza, empatia e verità." Il ragazzo ci pensò su e chiese: "Nonno, che lupo vince?" Il vecchio con calma rispose: "Quello che nutri."	3459343	Um velho disse a seu neto, "Meu filho, há uma batalha entre dois lobos dentro de todos nós. Um é mau. Ele é raiva, ciúme, ganância, ressentimento, inferioridade, mentiras e ego. O outro é bom. Ele é alegria, paz, amor, esperança, humildade, gentileza, empatia e verdade." O menino pensou a respeito e perguntou, "Avô, qual lobo vence?" O velho respondeu tranquilamente, "Aquele que você alimentar."
1309967	Mia figlia può andare a scuola?	4468865	Minha filha pode ir para escola?
4469583	Si chiamava Laika la cagnetta russa lanciata nello spazio il 3 novembre 1957.	4469899	Chamava-se Laika a cadelinha russa lançada ao espaço em 3 de novembro de 1957.
844560	Io sono sposata, tu sei sposato, sposiamoci!	972396	Eu sou casada, você é casado, vamos nos casar!
878768	Ora è tardi!	956486	Agora é tarde!
3365819	Non è scontato che si arrivi a vivere della propria musica.	4479741	Não é possível garantir que se consiga viver da própria música.
4481804	Non ti ho mai nascosto nulla.	1138762	Eu nunca te escondi nada.
4478066	Sto pagando in anticipo.	4478062	Estou pagando adiantado.
4478067	Io sto pagando in anticipo.	4478062	Estou pagando adiantado.
753287	Dove vivete?	1194072	Onde vocês moram?
753285	Dove vivi?	340615	Onde vives?
753285	Dove vivi?	393581	Onde você mora?
753285	Dove vivi?	1215934	Onde você reside?
978329	Vive qui?	379004	Ele mora aqui?
4484131	Guardi! Uno scarafaggio volante!	1773888	Olhem! Uma barata voadora!
4484210	Se voi venite, veniamo anche noi.	2210519	Se vós vierdes, nós também viremos.
4484284	Lui è stato trasportato via dalla musica.	3114308	Eu me deixava levar pela música.
4484499	La foresta amazzonica è il polmone verde del mondo.	4484554	A floresta amazônica é o pulmão verde do mundo.
4484647	Beh, la notte è abbastanza lunga, o no?	415009	Bem, a noite é bem longa, não é?
4484519	Pronto, con chi parlo? Non mi riconosci? Sono io, Aldo.	4484700	Alô! Quem está falando? Não está me reconhecendo? Sou eu, Aldo!
3956509	Mary è la sorella gemella di Tom.	4483604	Mary é a irmã gêmea do Tom.
4484912	Quella persona ha sventato una rapina in banca.	4485072	Essa pessoa impediu um assalto a banco.
3283291	Chi pensa così è un disonesto della peggiore specie.	4489121	Quem pensa assim é um desonesto da pior espécie.
3154113	Io ho molti libri.	1195948	Eu tenho muitos livros.
2484423	Akiko ha una zia che si chiama Hana.	987081	Akiko tem uma tia que se chama Hana.
377216	Il cane è morto.	1043796	O cachorro está sem vida.
3236912	Io lavoro perfino di domenica.	4508288	Eu até aos domingos trabalho.
3392542	È stata una cosa molto improvvisata.	4508500	Foi uma coisa muito improvisada.
4511601	Il fatto era di interesse per gli scienziati.	374962	O fato era de interesse dos cientistas.
3526047	Dov'è il pane?	1523910	Onde está o pão?
4522543	Per fare una molecola di glucosio occorrono sei atomi di carbonio, dodici atomi di idrogeno e sei atomi di ossigeno.	4522883	Uma molécula de glicose tem seis átomos de carbono, doze átomos de hidrogênio e seis átomos de oxigênio.
4523023	Io sono responsabile di quello che dico non di quello che capisci.	4523381	Sou responsável pelo que eu falo, não pelo que você entende.
4522510	Una zolletta di zucchero, per piacere.	4523387	Um torrão de açúcar, por favor.
4522507	Lo spettacolo è stato un fiasco totale.	4523391	O espetáculo foi um fiasco total.
4521587	È l'unica risposta che mi viene in mente.	4523395	É a única resposta que me vem à mente.
4520730	Dopo la pioggia, il giardino è stato devastato.	4523401	Depois da chuva o jardim ficou devastado.
1647800	I frutti contengono dei semi.	1573128	As frutas contêm sementes.
3468831	È meglio.	1199914	É melhor.
350332	Meglio.	1199914	É melhor.
4524893	È una tradizione.	4524894	É uma tradição.
4524892	È una storia triste.	4524895	É uma história triste.
4531999	La caffettiera non funziona.	4532028	A cafeteira não funciona.
4531938	Tom era la stella.	4532029	Tom era a estrela.
4531931	Nessuno è sicuro.	4532031	Ninguém tem certeza.
4531930	Era obbligatoria.	4532032	Era obrigatória.
4531929	Era obbligatorio.	4532034	Era obrigatório.
4531870	Quali sono di Tom?	4532037	Quais são os do Tom?
4531857	Lui si è comportato come un uomo.	4532040	Ele se comportou como um homem.
4531856	Si è comportato come un uomo.	4532040	Ele se comportou como um homem.
4531856	Si è comportato come un uomo.	4532043	Se comportou como um homem.
4531853	È tipico.	4532045	É típico.
4534702	Da bambino andavo spesso a pesca con mio padre.	1571287	Quando criança, ia muitas vezes pescar com o meu pai.
2803999	Gli operai sono arrabbiati.	2814849	Os trabalhadores estão zangados.
3591889	Ci servono più operai.	1331720	Precisamos de mais trabalhadores.
374543	Sono francese.	419916	Eu sou francês.
374543	Sono francese.	4537399	Sou francês.
1255455	Io sono francese.	419916	Eu sou francês.
1255455	Io sono francese.	4537399	Sou francês.
2411159	Ho chiuso a chiave la porta?	1552698	Eu tranquei a porta?
992578	Lui parla francese.	1229778	Ele fala francês.
2551908	Io lo riparerò.	4535286	Irei consertá-lo.
2551907	Lo riparerò.	4535286	Irei consertá-lo.
2428948	È un rischio.	4535260	É um risco.
3154520	Tom sa nuotare, però Mary no.	4533061	Tom sabe nadar, mas a Mary não.
3594346	A Mary piace molto il latte.	4533041	A Mary gosta muito de leite.
4540836	Ha piovuto ininterrottamente durante tutta la settimana scorsa.	4540947	Choveu ininterruptamente durante toda a semana passada.
4542534	Tutto cambia dopo una guerra.	4542537	Tudo muda depois de uma guerra.
4542464	Ho comprato un meraviglioso gioiello d'oro adornato con pietre preziose.	4542339	Eu comprei uma joia maravilhosa, feita em ouro e decorada com pedras preciosas.
4542501	Chi non legge ignora il piacere che può dare la parola scritta, il piacere di abbandonarsi all'immaginazione, alla bellezza dell'invenzione letteraria.	4542775	Quem não lê ignora o prazer que pode dar a palavra escrita, o prazer de abandonar-se à imaginação, à beleza da criação literária.
3111950	Ma perché il gatto annusa le scarpe e la maglietta?	4545393	Mas por que o gato fareja os sapatos e a camisa?
4543719	Il mio numero di telefono è 9876-5432.	4543714	O meu telefone é 9876-5432.
4545376	Puoi passare a trovarmi qualunque giorno della settimana.	4546164	Você pode vir me ver qualquer dia da semana.
4545368	Avrete ragione, però non cambio idea.	4546165	Vocês têm razão, mas não mudo minha maneira de pensar.
4545363	Quando il film sarà finito, mangeremo una pizza margherita cotta nel forno a legna.	4546167	Quando o filme terminar, vamos comer uma pizza margarida cozida em forno a lenha.
4545354	Appena sarò arrivato a casa, comincerò a studiare.	4546168	Assim que chegar em casa, vou começar a estudar.
4545346	C'è una biblioteca alla fine di questa strada.	4546169	Há uma biblioteca no final desta rua.
4545345	A casa mia c'è un piccolo giardino, dove coltivo alcune piante aromatiche.	4546171	Em minha casa há um pequeno jardim onde eu cultivo algumas plantas aromáticas.
4545340	La musica ha veramente quel magico potere di trasformare i nostri pensieri in emozioni.	4546175	A música tem realmente o mágico poder de transformar nossos pensamentos em emoções.
4545339	Pochissimi Italiani conoscono la differenza fra elisione e troncamento.	4546179	Muito poucos italianos sabem a diferença entre elisão e truncamento.
4545334	Le elezioni presidenziali sono state influenzate dal principale canale televisivo.	4546181	As eleições presidenciais foram influenciadas pelo principal canal de televisão.
4544727	Di vino, di poesia o di virtù: come vi pare. Ma ubriacatevi!	4546189	De vinho, de poesia ou de virtude, tomai a quantidade que quiserdes. Entretanto, deveis embriagar-vos!
4547232	La primavera comincia oggi nell'emisfero australe.	4547192	Hoje começa a primavera no hemisfério sul.
4504282	Grazie per tutto, Tom.	4543360	Obrigado por tudo, Tom.
2428949	Quello è un rischio.	4535260	É um risco.
4563009	Secondo alcuni linguisti, il portoghese brasiliano è la perfetta simbiosi tra la più bella delle lingue con il più versatile dei popoli.	4535085	Segundo alguns linguistas, o português brasileiro é a perfeita simbiose da mais bela das línguas com o mais versátil dos povos.
4522889	Non ho bisogno che sia facile, ho bisogno che ne valga la pena.	4565112	Não preciso que seja fácil, preciso que valha a pena.
4523458	L'italiano è una lingua bella, difficile e spesso capricciosa.	4565119	O italiano é uma língua bonita, difícil e muitas vezes caprichosa.
4523622	È stato un bacio molto romantico.	4565125	Foi um beijo muito romântico.
4523626	Parleremo di questo più tardi.	1110850	Falaremos sobre isso mais tarde.
4523615	Mi piacerebbe da morire andarci con te.	4565158	Eu adoraria ir com você.
4525420	Spesso i film drammatici hanno una trama interessante.	4565159	Frequentemente os filmes dramáticos têm uma trama interessante.
4525421	Mi sembra che sia una persona molto intelligente.	4565166	Você me parece ser uma pessoa muito inteligente.
4565211	Ti prego di non fumare nel mio salotto.	4554059	Por favor, não fume na minha sala.
4564810	Certi viaggi sono indimenticabili!	4565250	Algumas viagens são inesquecíveis!
4564806	La lingua riflette la storia, le abitudini e l’anima del popolo che la parla.	4565289	A língua reflete a história, os hábitos e a alma de um povo.
4565809	La musica è il linguaggio più bello.	4565802	A música é a mais bela das línguas.
1084295	Non prestare soldi!	4566026	Não empreste dinheiro.
4532902	Questi biscotti hanno il sapore della cannella nera, dell’arancia amara, dello zucchero di canna.	4566926	Estes biscoitos têm o sabor da canela preta, da laranja amarga e do açúcar mascavo.
4532838	Questo profumo ha un buonissimo odore di rosa.	4566927	Este perfume tem uma excelente fragrância de rosa.
4532824	Lui non mi aiuta mai a lavare i piatti. È troppo pigro.	4566928	Ele nunca me ajuda a lavar os pratos. É muito preguiçoso.
4528830	Devo andare dal dentista.	4566932	Devo ir ao dentista.
4566953	Ottobre rosa è il movimento internazionale della prevenzione del cancro al seno. Parla alle donne a cui vuoi bene!	4566944	Outubro Rosa é o movimento internacional de prevenção do câncer de mama. Fale para as mulheres que você ama!
4534680	La fiducia è una cosa fragile, facile da rompere, semplice da perdere, molto difficile da recuperare.	4567014	A confiança é uma coisa frágil, fácil de romper, simples de perder, muito difícil de recuperar.
4567252	Aiuta.	2123682	Isso ajuda.
4567252	Aiuta.	4567260	Ajuda.
4568628	Ha sempre detto di non avere bisogno di aiuto, perché si riteneva molto abile.	1735897	Sempre dizia não precisar de ajuda, porque se considerava muito habilidoso.
4566914	Odio le sigarette.	4566910	Eu detesto cigarros.
4571433	Tutti i fiori nel giardino sono gialli.	736159	Todas as flores no jardim são amarelas.
4571679	Vorrei sedermi vicino a te in silenzio, ma non ne ho il coraggio .	4571726	Eu gostaria de sentar ao seu lado em silêncio, mas não tenho coragem.
399268	Cercate questa parola nel vostro dizionario.	1165885	Consulte essa palavra no seu dicionário.
4571858	Sono affascinata delle foto in bianco e nero.	4541004	Sou fascinada por fotos em preto e branco.
3557867	Tom ha appena finito di cenare.	3654775	Tom acabou de jantar.
4573265	Che effetto ti fa la luna piena?	4574190	Como se sente ao ver a lua cheia?
4574415	Un cuore buono ha sempre una parola buona.	4574405	O bom coração tem sempre uma boa palavra.
4573491	La vita è questa. Niente è facile e nulla è impossibile.	4574431	A vida é isso. Nada é fácil e nada é impossível.
4573791	Sono stata in attesa di una tua telefonata per tutto il giorno.	4574450	Fiquei o dia todo esperando um telefonema seu.
4573791	Sono stata in attesa di una tua telefonata per tutto il giorno.	4574456	Fiquei o dia inteiro à espera de um telefonema seu.
1171747	L'unico modo per avere un amico è essere un amico.	1937582	A única maneira de ter um amigo é ser um amigo.
4581061	Abbiamo preparato una trappola per catturare una volpe.	4581042	Preparamos uma armadilha para pegar uma raposa.
2254374	Va, pensiero, sull'ali dorate; // va, ti posa sui clivi, sui colli, // ove olezzano tepide e molli // l'aure dolci del suolo natal!	4581107	Vai, pensamento, sobre asas douradas; vai pousar nas colinas e nos montes, onde pode sentir-se a tépida fragrância das doces brisas do torrão natal!
4581056	Le farfalle sembrano danzare nell'aria e danno un senso di leggerezza e libertà.	4581486	As borboletas parecem dançar no ar, dando uma sensação de leveza e liberdade.
4581039	"Avere le farfalle nello stomaco" indica quella strana sensazione che si prova nella fase di innamoramento.	4581494	"Ter borboletas no estômago" indica aquela estranha sensação que se experimenta quando se está apaixonado.
4581027	Le farfalle sono state, da sempre, simbolo di grazia e leggerezza.	4581499	As borboletas sempre foram um símbolo de graça e leveza.
4581025	Le farfalle sono degli insetti bellissimi che da sempre simboleggiano l'eternità.	4581502	As borboletas são belíssimos insetos que simbolizam desde sempre a eternidade.
4583036	Ho tessuto un acchiappasogni per filtrare i sogni brutti.	4581448	Eu teci uma rede bem fininha, para filtrar meus pesadelos todos.
4583049	Abbiamo cenato in silenzio, ascoltando la musica alla radio.	4588825	Jantamos em silêncio, ouvindo música no rádio.
4589555	Per Tom, la vita era perfetta.	4589557	Para Tom, a vida era perfeita.
4589710	Siete impossibili.	4589795	Tu és impossível.
1949256	Ci siamo persi nella nebbia.	4589980	Nós nos perdemos na névoa.
3486863	Vi proteggerò!	4589991	Eu vou te proteger.
1125784	Il documento non è né autentico né contraffatto.	4589999	O documento não é autêntico nem forjado.
850850	Sei malato?	1006400	Você está doente?
850850	Sei malato?	4590052	Tu estás doente?
1832752	Lui ci lavora.	4590055	Ele está trabalhando nisso.
1979899	Io non capisco.	1617641	Não entendo.
2671117	Non comprendo.	1617641	Não entendo.
2671118	Io non comprendo.	1617641	Não entendo.
373883	Non capisco.	1617641	Não entendo.
2001783	Ho bisogno di un avvocato.	2105592	Necessito de um advogado.
4118298	Era tutto molto buono.	4597544	Tudo estava muito bem.
4599074	Loro mangiano.	3845398	Eles comem.
4581747	Volevo scriverti una lettera d'amore.	4600614	Queria te escrever uma carta de amor.
2893800	Perché non è a Boston?	4603199	Por que você não está em Boston?
4603635	Sta piovendo nella tua città?	4603094	Está chovendo na sua cidade?
2017601	Siete fastidiose.	4605648	Você é irritante.
2017601	Siete fastidiose.	4605649	Você é chato.
4606463	Non mi hai ancora restituito i libri che ti ho prestato.	4606459	Você ainda não me devolveu os livros que eu emprestei a você.
3399943	Sarebbe meglio se lei lavorasse questo pomeriggio.	4608531	Seria melhor você trabalhar esta tarde.
3354703	Cos'avete detto? Ripetetelo, per piacere.	4609186	O que você disse? Por favor, repita.
4315731	Perché sono ancora qui?	4398508	Por que ainda estou aqui?
3577074	Sono un po' delusa.	4611488	Estou um pouco decepcionada.
3405012	E il nome del negozio?	4611559	E o nome da loja?
3390392	È iniziata la stagione delle piogge?	4611561	Começou a estação das chuvas?
1531675	Sai già qual è la prima tappa.	4611588	Você já sabe qual é a primeira etapa.
3359588	Abbiamo vissuto dei momenti belli insieme.	4611599	Vivemos bons momentos juntos.
3253904	Tra loro due c'è una tensione omoerotica allucinante!	4611735	Entre eles dois há uma tensão homoerótica alucinante!
4612779	Invece di andare al mare, lui è andato al club.	4611892	Foi ao clube em vez de ir à praia.
4612781	Invece di andare al mare, lei è andata al club.	4611892	Foi ao clube em vez de ir à praia.
2063292	La situazione è intollerabile!	4613144	A situação está intolerável!
3625453	Leggo molto.	4613391	Eu leio muito.
3625455	Io leggo molto.	4613391	Eu leio muito.
3625453	Leggo molto.	4613390	Leio muito.
3625455	Io leggo molto.	4613390	Leio muito.
4615685	Il conducente frenò di colpo l'autobus.	4608708	O motorista freou o ônibus bruscamente.
4615704	Lui è un cattivo maestro.	4608693	Ele é um mau professor.
4615713	Il computer è sul tavolo.	4608690	O computador está em cima da mesa.
4615751	La risposta non è piaciuta all'insegnante.	4608605	A resposta não agradou ao professor.
4615761	Quando apri la finestra ho respirato l'aria fresca del mattino.	4608619	Ao abrir a janela, aspirei o ar puro da manhã.
4615781	Mentre guardava la televisione qualcuno bussò alla porta.	4608626	Alguém bateu à porta quando eu assistia à televisão.
4564801	Mentre parlavo al telefono, hanno suonato alla porta.	4615793	Enquanto eu falava ao telefone, bateram à porta.
4613635	Non posso permettere che tu mi offenda!	4616196	Eu não vou permitir que você me ofenda!
3701112	Hai dei documenti ufficiali che attestano tutto quello che dici?	4618512	Você tem documentos oficiais que comprovam tudo o que você diz?
3641126	È colpa dello Stato se esiste il problema?	4618582	É culpa do Estado se existe o problema?
1499813	Non ci crede nessuno!	4618615	Ninguém acredita em nós!
4623983	Ho perso le chiavi di casa mia.	4621168	Perdi as chaves da minha casa.
3793261	C'è un medico sull'aereo?	4625373	Há um médico no avião?
3881882	Che altro potrebbe volere?	4630994	O que mais você poderia querer?
3995305	Si chiama selezione naturale.	4633584	Chama-se seleção natural.
4173834	Quando hai iniziato ad insegnare?	4633639	Quando você começou a ensinar?
3636522	Al giorno d'oggi è così che funziona?	4633645	Hoje em dia é assim que funciona?
3011204	Purtroppo come sai non potevo andare dal benzinaio.	4633661	Infelizmente, como você sabe, eu não podia ir ao posto de gasolina.
3546237	Mi insegni a giocare a canasta?	4633682	Me ensina a jogar canastra?
4635335	Vieni a ballare con me.	4633955	Vem dançar comigo.
2423114	Sono venuto a piedi.	1939908	Eu vim a pé.
3189782	Oggi non è Natale!	4637698	Hoje não é Natal!
4644115	Il mio gatto è bianco.	4638138	O meu gato é branco.
4528831	Il corso inizia a ottobre.	4648459	O curso inicia em outubro.
4528836	In inverno fa freddo.	4648482	No inverno faz frio.
4528829	L'aero arriva da Madrid.	4648497	O avião vem de Madrid.
4528827	Il telefonino è nella borsa.	4648512	O celular está na bolsa.
4523018	Se ne vale la pena, si trova sempre tutto: tempo, coraggio, scusa e motivo.	4648593	Se vale a pena, encontra-se sempre tudo: tempo, coragem, desculpa e motivo.
4534756	Ho imparato che la calma è molto più destabilizzante della rabbia.	4648628	Aprendi que a calma é muito mais desestabilizante que a raiva.
4532790	Questa domenica andiamo in campagna.	4648658	Neste domingo vamos ao campo.
4644883	Le monete sono di metallo.	2569231	As moedas são feitas de metal.
4650660	Tutte le lettere d'amore sono ridicole. Non sarebbero lettere d'amore se non fossero ridicole.	4650657	Todas as cartas de amor são ridículas. Não seriam cartas de amor se não fossem ridículas.
3654080	Tom ha gli occhi verdi.	4374651	Tom tem olhos verdes.
4649273	Il Borneo è un'isola o un continente?	4652619	Borneo é uma ilha ou um continente?
4655630	La saggezza della natura mi impressiona.	4653659	A sabedoria da natureza me assombra.
4657149	Ditemi i vostri desideri più segreti.	4655755	Conte-me seus mais secretos desejos.
664397	L'ho mandato ieri, dovresti riceverlo domani.	4645934	Eu o mandei ontem; você deve recebê-lo amanhã.
3602204	Dov'è il mio elenco telefonico?	1558737	Onde está a minha agenda telefônica?
4546618	John è un veterinario.	1537090	João é médico veterinário.
3494743	Non dubitavo sulla loro onestà.	4659153	Eu não duvidava da honestidade deles.
2001989	Voglio un avvocato.	2453407	Eu quero um advogado.
2001990	Io voglio un avvocato.	2453407	Eu quero um advogado.
2357256	Da ora in avanti restiamo in contatto.	2220095	A partir de agora, vamos manter contato.
1360199	Dentro di noi, abbiamo tutti un orologio che batte circa sessanta volte al minuto: il nostro cuore.	4676586	Dentro de nós, todos temos um relógio que bate cerca de sessenta vezes por minuto: o nosso coração.
3068675	Mary è una dottoressa.	4674275	Maria é doutora.
2849149	Lei sta invecchiando.	4674274	Ela está envelhecendo.
754974	Sta invecchiando.	4674274	Ela está envelhecendo.
4667433	Io odio fare questo.	4671468	Eu odeio fazer isso.
4667432	Odio fare questo.	4671468	Eu odeio fazer isso.
